family,setting,mode,controller,seed,episodes,obs_noise,action_noise,delay,dropout,outlier_prob,excitation_scale,dither,forgetting,window,event_scale,scale_floor,fallback_cond,success,success_stderr,final_error,tail_error,path_efficiency,total_command,calibration_error,condition,excitation,overshoot_rate,event_count,peak_event_error,recovery_steps,initial_to_final_drift
G,g20_h80,random_walk,windowed_sysid,311000,8,0.0012,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,1.0,0.0,0.0024788186367177205,0.03545216778198684,0.1857216622198714,3.314549957106073,0.41807989080288344,3.48914851881485,9.886202601701693e-05,0.0140625,0.0,0.0,nan,0.24570061296475806
G,g20_h80,random_walk,calibration_state,310000,8,0.0012,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,1.0,0.0,0.0014613596253508555,0.030788992619944222,0.22786217377670487,3.2052730795277835,0.18472032019172313,1.2151382395564303,5.311281625257846e-06,0.0,0.0,0.0,nan,0.3057653579389209
G,g20_h80,random_walk,calibration_state,311000,8,0.0012,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,1.0,0.0,0.0008186503292215813,0.03404088205911934,0.22012836582955145,2.846709983483148,0.1526239970855337,1.1989885816898598,3.093911171343439e-06,0.0,0.0,0.0,nan,0.24570061296475806
G,g20_h80,random_walk,oracle,310000,8,0.0012,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,1.0,0.0,0.001486118322350338,0.03137356692434907,0.23025367718163947,3.1760201853149397,0.0,1.1722382768451922,1.684006712841454e-06,0.0,0.0,0.0,nan,0.3057653579389209
G,g20_h80,random_walk,oracle,311000,8,0.0012,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,1.0,0.0,0.0008326084246306271,0.037096740345107314,0.22133416061981276,2.8277959476649084,0.0,1.1648481178966916,9.632936353469566e-07,0.0,0.0,0.0,nan,0.24570061296475806
G,g8_h48,abrupt_bump,nominal_offline,310000,8,0.0012,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,0.375,0.1711632992203644,0.2698119707451848,0.46471517521131805,0.18059060154474252,3.061594265559819,0.943101636298642,1.0,0.0002138033913385899,0.0,2.0,0.513759534670021,8.125,0.9414905496254138
G,g8_h48,abrupt_bump,nominal_offline,311000,8,0.0012,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,0.125,0.11692679333668567,0.234073429679177,0.40591489489418686,0.1635376884336039,3.1309764721327493,0.8138478503944164,1.0,0.00021548844365938284,0.0,2.0,0.5888920919078678,10.375,0.8812045351289522
G,g8_h48,abrupt_bump,frozen_start_calibration,310000,8,0.0012,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,0.5,0.1767766952966369,0.27994058967870944,0.46467907897897986,0.17134590798387167,3.310548139519676,0.9423907876283684,1.157827005910621,0.0002839688114294235,0.0,2.0,0.5089409138019731,7.875,0.9414905496254138
G,g8_h48,abrupt_bump,frozen_start_calibration,311000,8,0.0012,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,0.125,0.11692679333668567,0.2668141044166452,0.43352819246281676,0.1411669660354175,3.5737283698716715,0.8786845002834125,1.0760568996958624,0.000364942159467255,0.0,2.0,0.5979752444382209,10.375,0.8812045351289522
G,g8_h48,abrupt_bump,windowed_sysid,310000,8,0.0012,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,0.25,0.15309310892394862,0.24353530386642602,0.4867449130890091,0.16527131378600096,3.596800223831104,0.3769464919692245,1.5962268990379083,0.0005500197881566724,0.028645833333333332,2.0,0.502018618564213,7.4375,0.9414905496254138
